EQUIPMENTID,GROUPNUM,VALUE,PRED
E002,2,-2.3772787563257998,0
E002,2,1.4585694361520842,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,2.7371855003113787,0
E002,2,1.4585694361520842,0
E002,2,1.4585694361520842,0
E002,2,1.4585694361520842,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,-2.3772787563257998,0
E002,2,1.4585694361520842,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,1.4585694361520842,0
E002,2,1.4585694361520842,0
E002,2,-2.3772787563257998,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,1.4585694361520842,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,-1.0986626921665046,0
E002,2,1.4585694361520842,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,1.4585694361520842,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,1.4585694361520842,0
E002,2,1.4585694361520842,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,1.4585694361520842,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,2.7371855003113787,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,2.7371855003113787,0
E002,2,-1.0986626921665046,0
E002,2,-1.0986626921665046,0
E002,2,-1.0986626921665046,0
E002,2,-1.0986626921665046,0
E002,2,1.4585694361520842,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,1.4585694361520842,0
E002,2,0.17995337199278957,0
E002,2,1.4585694361520842,0
E002,2,1.4585694361520842,0
E002,2,1.4585694361520842,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,-1.0986626921665046,0
E002,2,1.4585694361520842,0
E002,2,-1.0986626921665046,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,2,0.17995337199278957,0
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,-2.3772787563257998,1
E002,4,-2.3772787563257998,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-2.3772787563257998,1
E002,4,0.17995337199278957,1
E002,4,1.4585694361520842,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,1.4585694361520842,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,-2.3772787563257998,1
E002,4,2.7371855003113787,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,1.4585694361520842,1
E002,4,1.4585694361520842,1
E002,4,-1.0986626921665046,1
E002,4,-2.3772787563257998,1
E002,4,-2.3772787563257998,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,1.4585694361520842,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,2.7371855003113787,1
E002,4,2.7371855003113787,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-2.3772787563257998,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,1.4585694361520842,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-2.3772787563257998,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,4,-2.3772787563257998,1
E002,4,0.17995337199278957,1
E002,4,-2.3772787563257998,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,2.7371855003113787,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,1.4585694361520842,1
E002,4,0.17995337199278957,1
E002,4,1.4585694361520842,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,0.17995337199278957,1
E002,4,-1.0986626921665046,1
E002,4,-1.0986626921665046,1
E002,5,-2.3772787563257998,1
E002,5,0.17995337199278957,1
E002,5,1.4585694361520842,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,1.4585694361520842,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,1.4585694361520842,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,1.4585694361520842,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,-2.3772787563257998,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,-1.0986626921665046,1
E002,5,-1.0986626921665046,1
E002,5,-2.3772787563257998,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,1.4585694361520842,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,1.4585694361520842,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,-2.3772787563257998,1
E002,5,-2.3772787563257998,1
E002,5,1.4585694361520842,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,-2.3772787563257998,1
E002,5,1.4585694361520842,1
E002,5,0.17995337199278957,1
E002,5,1.4585694361520842,1
E002,5,1.4585694361520842,1
E002,5,1.4585694361520842,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,1.4585694361520842,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,-2.3772787563257998,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,-1.0986626921665046,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,1.4585694361520842,1
E002,5,-1.0986626921665046,1
E002,5,1.4585694361520842,1
E002,5,1.4585694361520842,1
E002,5,-2.3772787563257998,1
E002,5,1.4585694361520842,1
E002,5,1.4585694361520842,1
E002,5,1.4585694361520842,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-2.3772787563257998,1
E002,5,-1.0986626921665046,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,1.4585694361520842,1
E002,5,-1.0986626921665046,1
E002,5,-2.3772787563257998,1
E002,5,0.17995337199278957,1
E002,5,-2.3772787563257998,1
E002,5,-2.3772787563257998,1
E002,5,-1.0986626921665046,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,1.4585694361520842,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,5,-1.0986626921665046,1
E002,5,0.17995337199278957,1
E002,5,0.17995337199278957,1
E002,6,0.17995337199278957,1
E002,6,0.17995337199278957,1
E002,6,-1.0986626921665046,1
E002,6,0.17995337199278957,1
E002,6,0.17995337199278957,1
E002,6,0.17995337199278957,1
E002,6,0.17995337199278957,1
E002,6,0.17995337199278957,1
E002,6,-2.3772787563257998,1
E002,6,0.17995337199278957,1
E002,6,0.17995337199278957,1
E002,6,1.4585694361520842,1
E002,6,1.4585694361520842,1
E002,6,-1.0986626921665046,1
E002,6,-1.0986626921665046,1
E002,6,0.17995337199278957,1
E002,6,0.17995337199278957,1
